Date,adjclose,adjclose_1d,adjclose_2d,adjclose_3d,adjclose_7d,adjclose_14d,target
2013-03-21,14.028779983520508,14.008639335632324,14.083318710327148,14.121435165405273,13.27579402923584,13.339010238647461,14.313239097595215
2013-03-22,14.313239097595215,14.028779983520508,14.008639335632324,14.083318710327148,13.273314476013184,13.01612377166748,14.36499309539795
2013-03-25,14.36499309539795,14.313239097595215,14.028779983520508,14.008639335632324,13.401914596557617,13.359769821166992,14.289381980895996
2013-03-26,14.289381980895996,14.36499309539795,14.313239097595215,14.028779983520508,13.74772834777832,13.189961433410645,14.008639335632324
2013-03-27,14.008639335632324,14.289381980895996,14.36499309539795,14.313239097595215,14.121435165405273,13.342415809631348,13.716739654541016
2013-03-28,13.716739654541016,14.008639335632324,14.289381980895996,14.36499309539795,14.083318710327148,13.3777437210083,13.290668487548828
2013-04-01,13.290668487548828,13.716739654541016,14.008639335632324,14.289381980895996,14.008639335632324,13.56831169128418,13.317935943603516
2013-04-02,13.317935943603516,13.290668487548828,13.716739654541016,14.008639335632324,14.028779983520508,13.27579402923584,13.3861083984375
2013-04-03,13.3861083984375,13.317935943603516,13.290668487548828,13.716739654541016,14.313239097595215,13.273314476013184,13.25379467010498
2013-04-04,13.25379467010498,13.3861083984375,13.317935943603516,13.290668487548828,14.36499309539795,13.401914596557617,13.113729476928711
2013-04-05,13.113729476928711,13.25379467010498,13.3861083984375,13.317935943603516,14.289381980895996,13.74772834777832,13.20700454711914
2013-04-08,13.20700454711914,13.113729476928711,13.25379467010498,13.3861083984375,14.008639335632324,14.121435165405273,13.230864524841309
2013-04-09,13.230864524841309,13.20700454711914,13.113729476928711,13.25379467010498,13.716739654541016,14.083318710327148,13.500762939453125
2013-04-10,13.500762939453125,13.230864524841309,13.20700454711914,13.113729476928711,13.290668487548828,14.008639335632324,13.4586181640625
2013-04-11,13.4586181640625,13.500762939453125,13.230864524841309,13.20700454711914,13.317935943603516,14.028779983520508,13.318246841430664
2013-04-12,13.318246841430664,13.4586181640625,13.500762939453125,13.230864524841309,13.3861083984375,14.313239097595215,13.009926795959473
2013-04-15,13.009926795959473,13.318246841430664,13.4586181640625,13.500762939453125,13.25379467010498,14.36499309539795,13.20793342590332
2013-04-16,13.20793342590332,13.009926795959473,13.318246841430664,13.4586181640625,13.113729476928711,14.289381980895996,12.481596946716309
2013-04-17,12.481596946716309,13.20793342590332,13.009926795959473,13.318246841430664,13.20700454711914,14.008639335632324,12.148482322692871
2013-04-18,12.148482322692871,12.481596946716309,13.20793342590332,13.009926795959473,13.230864524841309,13.716739654541016,12.101384162902832
2013-04-19,12.101384162902832,12.148482322692871,12.481596946716309,13.20793342590332,13.500762939453125,13.290668487548828,12.353617668151855
2013-04-22,12.353617668151855,12.101384162902832,12.148482322692871,12.481596946716309,13.4586181640625,13.317935943603516,12.584785461425781
2013-04-23,12.584785461425781,12.353617668151855,12.101384162902832,12.148482322692871,13.318246841430664,13.3861083984375,12.564022064208984
2013-04-24,12.564022064208984,12.584785461425781,12.353617668151855,12.101384162902832,13.009926795959473,13.25379467010498,12.654504776000977
2013-04-25,12.654504776000977,12.564022064208984,12.584785461425781,12.353617668151855,13.20793342590332,13.113729476928711,12.92780876159668
2013-04-26,12.92780876159668,12.654504776000977,12.564022064208984,12.584785461425781,12.481596946716309,13.20700454711914,13.328164100646973
